markerid	chr	pos	lod
chr1_9529104	1	75.05818407	1.102376097
chr1_9529918	1	75.05818507	1.102405328
chr1_9574020	1	75.0667988	0.604510798
chr1_9574045	1	75.0667998	0.604512388
chr1_9577256	1	75.0668008	0.604513983
chr1_9575519	1	75.0668018	0.604515577
chr1_9575540	1	75.0668028	0.604517172
chr1_9587842	1	75.0668038	0.604518767
chr1_9587635	1	75.0668048	0.604520361
chr1_9527953	1	75.0668058	0.604522275
chr1_9578767	1	75.0668068	0.604524636
chr1_9554471	1	75.93789015	1.707725973
chr1_9535173	1	75.94158807	1.704580301
chr1_9593066	1	76.53997976	1.443075651
chr1_9593314	1	78.77315588	1.537352582
chr1_9600120	1	79.32256195	1.409647332
chr1_9604399	1	79.32256295	1.409646557
chr1_9596338	1	79.32256395	1.409645783
chr1_9757959	1	79.3326898	1.971285605
chr1_9605723	1	79.3326908	1.971274515
chr1_9683532	1	79.3326918	1.761426631
chr1_9605720	1	79.3326928	1.761409465
chr1_9605715	1	79.3326938	1.758337214
chr1_9689501	1	79.34834777	1.710860569
chr1_9757992	1	79.43670831	1.387606422
chr1_9758369	1	79.63076309	1.538436453
chr1_9787563	1	80.46830466	1.879461131
chr1_9787612	1	80.4708189	2.030471431
chr1_9888797	1	81.01215126	1.645260247
chr1_9888765	1	81.01215226	1.645259446
chr1_9888813	1	81.01215326	1.645259572
chr1_9907559	1	81.13040753	1.106038189
chr1_9907515	1	81.13293902	0.989769562
chr1_9908022	1	81.20036065	1.00940513
chr1_9941103	1	81.21237233	1.001722927
chr1_9947003	1	81.29864149	0.980229279
chr1_9947827	1	81.44305377	0.681732199
chr1_10042115	1	81.50318936	0.487352336
chr1_10041820	1	81.50319036	0.487349772
chr1_10042123	1	81.50776939	0.474335312
chr1_10046461	1	81.5168632	0.447696263
chr1_10047067	1	81.5168642	0.447693894
chr1_9961281	1	81.52117516	0.428219738
chr1_9995987	1	81.53201538	0.438482437
chr1_10045342	1	81.53201638	0.485584868
chr1_10045180	1	81.53201738	0.485586229
chr1_10045187	1	81.53201838	0.485583869
chr1_10047344	1	81.61257327	0.456701141
chr1_10048072	1	81.68260158	0.378918934
chr1_10048075	1	81.68260258	0.378948024
chr1_10048326	1	81.68942462	0.543440822
chr1_10048102	1	81.68942562	0.569187471
chr1_10048545	1	81.80021203	1.133412024
chr1_10082252	1	81.89202298	1.098080619
chr1_10133565	1	81.98555878	1.052848013
chr1_10140336	1	82.21188326	0.742395655
chr1_10148897	1	82.21188426	0.742394168
chr1_10148900	1	82.21188526	0.741070227
chr1_10138308	1	82.21188626	0.741068756
chr1_10134200	1	82.21188726	0.741067372
chr1_10364985	1	82.21798703	0.732592392
chr1_10309063	1	82.21798803	0.732590999
chr1_10309033	1	82.26730812	0.667171366
chr1_10309032	1	82.26730912	0.667171331
chr1_10309015	1	82.26731012	0.667171335
chr1_10365544	1	82.31661512	0.545362415
chr1_10365727	1	82.52532749	0.607324726
chr1_10454675	1	82.76970105	0.397366649
chr1_10492782	1	82.76970205	0.397365626
chr1_10365754	1	82.76970305	0.397365626
chr1_10435098	1	82.77667171	0.396948265
chr1_10435506	1	82.77667271	0.396948206
chr1_10558701	1	83.08600828	0.347148987
chr1_10558700	1	83.08600928	0.347148851
chr1_10586220	1	83.37698602	0.163615725
chr1_10586176	1	83.37698702	0.16361529
chr1_10634376	1	83.38120958	0.161791433
chr1_10634237	1	83.38121058	0.161791005
chr1_11135669	1	83.38121158	0.161790577
chr1_10634236	1	83.38121258	0.161790149
chr1_11116336	1	83.38121358	0.16178972
chr1_11107853	1	83.38121458	0.161789292
chr1_11117986	1	83.38121558	0.161788864
chr1_11116333	1	83.38121658	0.161788435
chr1_11121469	1	83.38121758	0.161785501
chr1_11120767	1	83.38121858	0.161785072
chr1_10885672	1	83.38121958	0.161784646
chr1_11117969	1	83.38122058	0.161784217
chr1_11108071	1	83.38122158	0.161783791
chr1_11146156	1	83.38122258	0.161783362
chr1_11135687	1	83.38122358	0.161782936
chr1_10634231	1	83.38122458	0.161782507
chr1_11120704	1	83.38122558	0.161779577
chr1_10634235	1	83.38122658	0.125661749
chr1_11121739	1	83.39423938	0.093749079
chr1_11185279	1	83.39857693	0.092391172
chr1_11142750	1	83.39857793	0.092390863
chr1_11187669	1	83.40285727	0.091087722
chr1_11197170	1	83.43906638	0.239328023
chr1_10795205	1	83.76671046	0.037801179
chr1_10729407	1	83.76671146	0.037801387
chr1_10600755	1	83.76671246	0.037801596
chr1_10795291	1	83.76671346	0.037801804
chr1_10728527	1	83.76671446	0.037802012
chr1_10946921	1	83.76671546	0.037802221
chr1_10600624	1	83.76671646	0.037802429
chr1_11250873	1	83.98466682	0.150594708
chr1_11262122	1	84.11242284	0.175860972
chr1_11280053	1	84.34365811	0.231760468
chr1_11289620	1	84.34365911	0.231760493
chr1_11289394	1	84.34366011	0.231760516
chr1_11293597	1	84.34366111	0.231760541
chr1_11293362	1	84.34366211	0.231760567
chr1_11285280	1	84.34366311	0.231760592
chr1_11289361	1	84.34366411	0.231760617
chr1_11286231	1	84.34366511	0.231760641
chr1_11291771	1	84.34366611	0.231760666
chr1_11286216	1	84.34366711	0.231760692
chr1_11251651	1	84.34366811	0.231760717
chr1_11295483	1	84.34366911	0.231760742
chr1_11289414	1	84.34367011	0.231760767
chr1_11285342	1	84.34367111	0.231760792
chr1_11293403	1	84.34367211	0.231760817
chr1_11262201	1	84.34367311	0.231760842
chr1_11291684	1	84.34367411	0.231760867
chr1_11286258	1	84.34367511	0.231760892
chr1_11293402	1	84.34367611	0.231760917
chr1_11280086	1	84.34367711	0.231760941
chr1_11279967	1	84.34367811	0.231760966
chr1_11293713	1	84.34367911	0.231760991
chr1_11286600	1	84.34368011	0.231761016
chr1_11304466	1	85.61255889	0.23259624
chr1_11363492	1	87.84573501	0.185197296
chr1_11365040	1	90.07891113	0.165409054
chr1_11365049	1	90.39721014	0.156913948
chr1_11365055	1	90.73049088	0.161390785
chr1_11449453	1	92.04836895	0.180655215
chr1_11491490	1	92.04836995	0.180655232
chr1_11437653	1	92.04837095	0.180655249
chr1_11520274	1	92.23914349	0.495356186
chr1_11520281	1	92.27800526	0.430256627
chr1_11547317	1	92.41074968	0.394403193
chr1_11521633	1	92.41321505	0.390147612
chr1_11587780	1	92.44212016	0.5423307
chr1_11587963	1	92.45135771	0.83038601
chr1_11588931	1	92.71071011	0.696458851
chr1_11632389	1	92.99650297	0.476465149
chr1_11659274	1	92.99650397	0.476464461
chr1_11639619	1	93.0097137	0.467336275
chr1_11675960	1	93.18011222	0.467328578
chr1_11698263	1	95.19087809	0.467153926
chr1_11718934	1	95.50740842	0.663539202
chr1_11698550	1	95.50740942	0.663540295
chr1_11754984	1	95.50741042	0.663541389
chr1_11798522	1	95.50741142	0.663542482
chr1_11698546	1	95.50741242	0.663540195
chr1_11698564	1	95.50741342	0.610908745
chr1_11721402	1	95.50741442	0.610906128
chr1_11799065	1	95.50741542	0.554808385
chr1_11698551	1	95.50741642	0.554805465
chr1_11798648	1	95.50741742	0.554806377
chr1_11703205	1	95.50741842	0.554803456
chr1_11698555	1	95.50741942	0.554804368
chr1_11698565	1	95.50742042	0.554805281
chr1_11811951	1	95.51150427	0.558163423
chr1_11817772	1	95.54811297	0.58894919
chr1_11799290	1	95.83035983	0.93693936
chr1_11817843	1	95.83036083	0.936937956
chr1_11741192	1	95.83036183	0.936936552
chr1_11833933	1	95.83036283	0.936935148
chr1_11715082	1	95.83036383	0.936933547
chr1_11900655	1	95.83036483	0.936931945
chr1_11817847	1	95.83036583	0.936930344
chr1_11833768	1	95.83036683	0.936928742
chr1_11713849	1	95.83036783	0.93692714
chr1_11917104	1	95.83036883	0.936925538
chr1_11748797	1	95.83036983	0.936923935
chr1_11817839	1	95.83037083	0.936922333
chr1_11817844	1	95.83037183	0.936920731
chr1_11965323	1	95.83037283	0.936919128
chr1_11966402	1	95.84212506	0.779100404
chr1_12096190	1	95.84212606	0.779098648
chr1_11966701	1	95.87387573	0.605552693
chr1_12017498	1	95.87387673	0.605547166
chr1_12097217	1	95.89292074	0.568603471
chr1_11965827	1	96.01199144	0.37973187
chr1_11966436	1	96.01199244	0.379731884
chr1_11966414	1	96.01199344	0.379731899
chr1_11965416	1	96.01199444	0.379731914
chr1_11965850	1	96.01199544	0.379731928
chr1_11967074	1	96.01199644	0.379731943
chr1_11965841	1	96.01199744	0.379731957
chr1_11965986	1	96.01199844	0.379731972
chr1_11817856	1	96.01199944	0.379731987
chr1_12115681	1	96.25929302	0.568336848
chr1_12180971	1	97.12472247	0.089377005
chr1_12176410	1	97.12472347	0.089377113
chr1_12316302	1	97.12472447	0.089377221
chr1_12150352	1	97.12472547	0.089377329
chr1_12152790	1	97.12472647	0.089377437
chr1_12336882	1	97.12472747	0.089377545
chr1_12175872	1	97.12472847	0.089377653
chr1_12150344	1	97.12472947	0.089377761
chr1_12155728	1	97.12473047	0.089377869
chr1_12180009	1	97.12473147	0.089377977
chr1_12176225	1	97.12473247	0.089378085
chr1_12178189	1	97.12473347	0.089378193
chr1_12316298	1	97.12473447	0.089378301
chr1_12155602	1	97.12473547	0.089378409
chr1_12153033	1	97.12473647	0.089378517
chr1_12296592	1	97.12473747	0.089378625
chr1_12155546	1	97.12473847	0.089378733
chr1_12159750	1	97.12473947	0.089378841
chr1_12334661	1	97.12474047	0.089378949
chr1_12181990	1	97.12474147	0.089379058
chr1_12152786	1	97.12474247	0.089379166
chr1_12181657	1	97.12474347	0.089379274
chr1_12178224	1	97.12474447	0.089379382
chr1_12158647	1	97.12474547	0.08937949
chr1_12316326	1	97.12474647	0.089379598
chr1_12151557	1	97.12474747	0.089379706
chr1_12159714	1	97.12474847	0.089379814
chr1_12155599	1	97.12474947	0.089379922
chr1_12336890	1	97.12475047	0.08938003
chr1_12150277	1	97.12475147	0.089380138
chr1_12316341	1	97.12475247	0.089380246
chr1_12153062	1	97.12475347	0.089380354
chr1_12336195	1	97.60082557	0.265316543
chr1_12336983	1	97.72090818	0.254547579
chr1_12337374	1	97.92141819	0.163329989
chr1_12337377	1	97.92141919	0.16332959
chr1_12337996	1	97.92568487	0.161636316
chr1_12338024	1	98.12192949	0.161631144
chr1_12338936	1	98.31544237	0.161631144
chr1_12338096	1	98.31544337	0.161631144
chr1_12338942	1	98.33640197	0.161631027
chr1_12338946	1	98.33640297	0.161631027
chr1_12338948	1	98.51433403	0.161630052
chr1_12338955	1	98.62021541	0.126083035
chr1_12338957	1	98.62021641	0.126082551
chr1_12338949	1	98.62021741	0.126082067
chr1_12338997	1	98.62021841	0.126081583
chr1_12339034	1	98.70501858	0.085997347
chr1_12589890	1	99.16870629	0.179333535
chr1_12622880	1	99.16870729	0.179360125
chr1_12622870	1	99.17395397	0.348636871
chr1_12727778	1	99.40349817	0.412449447
chr1_12727798	1	99.40867659	0.357328236
chr1_12701824	1	99.41917543	0.272393607
chr1_12727801	1	99.41917643	0.272394037
chr1_12727793	1	99.41917743	0.272394482
chr1_12727811	1	99.44076919	0.393350033
chr1_12701740	1	99.46915324	0.420248956
chr1_12729009	1	99.73198696	0.404742869
chr1_12729012	1	99.74225511	0.284354722
chr1_12729020	1	100.3548452	0.228727605
chr1_12730593	1	100.9637814	0.220866565
chr1_12783673	1	101.1503575	0.284576204
chr1_12815518	1	101.2001714	0.280616651
chr1_12781970	1	101.2509353	0.154221578
chr1_12766452	1	101.264122	0.072759522
chr1_12781990	1	101.2771284	0.021623099
chr1_12782523	1	101.2966395	0.009808313
chr1_12783979	1	101.3030986	0.004142928
chr1_12816763	1	101.3160159	0.016757967
chr1_12839826	1	101.3289338	0.070177344
chr1_12839974	1	101.3353498	0.145857997
chr1_12839992	1	101.3353508	0.145857244
chr1_12840017	1	101.341899	0.069309152
chr1_12839999	1	101.3419	0.0693107
chr1_12867821	1	101.3676645	0.07929684
chr1_12867832	1	101.3965998	0.066563858
chr1_12868300	1	101.4249177	0.305582128
chr1_12868294	1	101.4249187	0.305589777
chr1_12905603	1	101.4282867	0.355104573
chr1_12908346	1	101.4532376	2.031838526
chr1_12908351	1	101.4557512	2.0504868
chr1_12908349	1	101.4557522	2.050486776
chr1_12908363	1	101.4606762	0.832006004
chr1_12908371	1	101.4606772	0.832006006
chr1_12908369	1	101.4606782	0.832042291
chr1_12908360	1	101.4606792	0.832044838
chr1_12909463	1	101.5247323	0.582774059
chr1_12909477	1	101.5769034	0.452286165
chr1_12909486	1	101.5793487	0.452286326
chr1_12909498	1	101.5817774	0.458428118
chr1_12909916	1	101.6123793	0.66036387
chr1_12909937	1	101.6486042	0.747780297
chr1_12910489	1	101.6510495	0.747781414
chr1_12910513	1	101.6510505	0.747781414
chr1_12910540	1	101.702845	1.059038503
chr1_12910580	1	101.7550161	1.044757279
chr1_12910591	1	101.7699694	1.264331423
chr1_12910603	1	101.7850268	1.259510872
chr1_12925359	1	101.8141131	1.241544846
chr1_12925628	1	102.5799111	0.90605013
chr1_12926919	1	104.5955662	1.764309065
chr1_12926996	1	104.6409134	2.006116448
chr1_13060964	1	104.6944026	2.186903974
chr1_13152604	1	105.0101467	1.446187398
chr1_13153318	1	105.0101477	1.44618619
chr1_13152792	1	105.0101487	1.446184829
chr1_13204599	1	106.0673364	0.217000887
chr1_13206146	1	106.0726614	0.212393142
chr1_13206674	1	106.275776	0.133942895
chr1_13207271	1	106.4304015	0.200411382
chr1_13207539	1	106.4520673	0.060999688
chr1_13207673	1	106.6683726	0.35072859
chr1_13224079	1	106.6861272	0.389432493
chr1_13224071	1	106.6861282	0.389435387
chr1_13223992	1	106.6904766	0.243146446
chr1_13225214	1	106.6948544	0.249027426
chr1_13278601	1	106.7036693	0.306231653
chr1_13225449	1	106.7036703	0.306233003
chr1_13223858	1	106.7542992	0.355872222
chr1_13223862	1	106.7654506	0.347839872
chr1_13225408	1	106.8258535	0.441268032
chr1_13611802	1	106.8541276	0.344709213
chr1_13286368	1	106.8541286	0.344704127
chr1_13611797	1	106.8541296	0.34469904
chr1_13611793	1	106.8541306	0.344693954
chr1_13611792	1	106.8541316	0.344688868
chr1_13623771	1	106.8596694	0.317082791
chr1_13623910	1	106.870976	0.317295069
chr1_13623931	1	106.8940734	0.321012427
chr1_13612389	1	106.9716278	0.339665167
chr1_13625403	1	107.1516553	0.291627164
chr1_13625615	1	107.9652057	0.256462415
chr1_13625616	1	108.7754508	0.212800025
chr1_13635625	1	109.3620798	0.125155058
chr1_13635648	1	109.3620808	0.125155081
chr1_13635636	1	109.3620818	0.125155104
chr1_13744510	1	110.1605455	0.21123089
chr1_13786519	1	110.5749149	0.172946955
chr1_13899227	1	110.5749159	0.172946922
chr1_13775844	1	110.5749169	0.17294689
chr1_13786748	1	110.5749179	0.172946857
chr1_13798400	1	110.6141217	0.171762273
chr1_13904621	1	110.6179727	0.172223005
chr1_13887276	1	110.6179737	0.172235239
chr1_13968686	1	110.6781237	0.120550437
chr1_14019956	1	110.7130967	0.119389953
chr1_14019887	1	110.7130977	0.119389924
chr1_14029241	1	110.7516483	0.118474961
chr1_14068710	1	110.8006816	0.117774788
chr1_14069484	1	110.9401716	0.298115007
chr1_14069507	1	110.9401726	0.298321536
chr1_14069481	1	110.9401736	0.298470932
chr1_14139055	1	110.9518655	0.386890227
chr1_14200666	1	110.9518665	0.386893314
chr1_14200504	1	110.9518675	0.386903397
chr1_14200098	1	110.9518685	0.386913481
chr1_14206316	1	111.0709291	0.405323446
chr1_14204909	1	111.0709301	0.405323856
chr1_14237713	1	111.1729457	0.449776611
chr1_14275340	1	112.544746	0.306751954
chr1_14275605	1	114.7779221	0.251776049
chr1_14275603	1	114.7779231	0.252093557
chr1_14275349	1	114.7779241	0.252093567
chr1_14275608	1	117.0111002	0.133463248
chr1_14275911	1	119.2442764	0.133488407
chr1_14275915	1	119.540636	0.173844941
chr1_14275940	1	119.8174245	0.374161697
chr1_14278195	1	120.0763486	0.447063425
chr1_14275941	1	120.0787945	0.407452689
chr1_14278158	1	120.0812398	0.270579959
chr1_14278200	1	120.083685	0.270434977
chr1_14278248	1	120.3451992	0.289080806
chr1_14278223	1	120.3452002	0.289080815
chr1_14291459	1	120.4713047	0.362435924
chr1_14292187	1	120.4713057	0.362436419
chr1_14295907	1	120.542849	0.342019503
chr1_14355107	1	120.54285	0.34201842
chr1_14343977	1	120.542851	0.342017338
chr1_14343927	1	120.542852	0.342016256
chr1_14333452	1	120.5669333	0.325146881
chr1_14455866	1	120.6074797	0.383253475
chr1_14579999	1	120.6682865	0.648361164
chr1_14480207	1	120.6682875	0.648360239
chr1_14461287	1	120.6682885	0.648363817
chr1_14576046	1	120.6682895	0.648362892
chr1_14550467	1	120.6682905	0.64836176
chr1_14563399	1	120.6682915	0.648360835
chr1_14461030	1	120.6682925	0.648359703
chr1_14497476	1	120.6682935	0.648358778
chr1_14461976	1	120.6682945	0.648362368
chr1_14497423	1	120.6682955	0.648361443
chr1_14566448	1	120.8202303	0.390966471
chr1_14566451	1	120.8202313	0.390966184
chr1_14850167	1	120.8202323	0.390963728
chr1_14825021	1	120.8202333	0.366933023
chr1_14550391	1	120.8202343	0.366931228
chr1_14850168	1	120.8290248	0.217426276
chr1_14850191	1	121.1547938	0.204509342
chr1_14850197	1	121.1547948	0.204509364
chr1_14850186	1	121.1547958	0.20450928
chr1_14855955	1	121.5381977	0.381920361
chr1_14894494	1	121.5381987	0.381920637
chr1_14850271	1	121.5381997	0.381920913
chr1_14858136	1	121.5556899	0.434298112
chr1_14872273	1	121.5644259	0.473815119
chr1_14924410	1	121.6398457	0.725558424
chr1_14924622	1	121.6796217	0.611636147
chr1_14924856	1	121.716244	0.554512349
chr1_14925031	1	121.8581438	0.521980332
chr1_14925035	1	121.9780359	0.555448425
chr1_14925359	1	122.8760319	0.711207668
chr1_14927604	1	123.5823882	1.02302593
chr1_14927693	1	123.5891384	2.127802975
chr1_14929955	1	123.6612329	1.840861607
chr1_14929954	1	123.6612339	1.840861606
chr1_14930569	1	123.7582086	1.714218913
chr1_14930594	1	123.7632009	1.700004015
chr1_14933658	1	123.7854243	0.800979541
chr1_14938070	1	123.8043167	0.939231154
chr1_15019936	1	123.8417138	0.98565088
chr1_15105281	1	123.9133656	0.919957174
chr1_15126158	1	123.9781842	0.453012637
chr1_15125748	1	123.9781852	0.453013645
chr1_15128891	1	123.9781862	0.453014657
chr1_15211853	1	123.9824799	0.457353111
chr1_15204307	1	124.008424	0.754590098
chr1_15238440	1	124.0208655	0.761635595
chr1_15259661	1	124.0314362	0.318238352
chr1_15267949	1	124.0314372	0.31819093
chr1_15271339	1	124.0314382	0.318143477
chr1_15259916	1	124.0314392	0.318084206
chr1_15259886	1	124.0314402	0.318024932
chr1_15271348	1	124.0386769	0.186091653
chr1_15276323	1	124.0448536	0.566228577
chr1_15380392	1	124.0448546	0.566277044
chr1_15275819	1	124.0448556	0.566325508
chr1_15278619	1	124.0448566	0.566373969
chr1_15275749	1	124.0448576	0.566422427
chr1_15278583	1	124.0448586	0.566470884
chr1_15456362	1	124.0464795	0.691639737
chr1_15459388	1	124.0464805	0.691669067
chr1_15445134	1	124.0464815	0.691698391
chr1_15458583	1	124.0464825	0.691727713
chr1_15280414	1	124.0464835	0.691757033
chr1_15453284	1	124.0464845	0.691786351
chr1_15452927	1	124.0464855	0.691815666
chr1_15453346	1	124.0464865	0.69184498
chr1_15450156	1	124.0464875	0.691874291
chr1_15456616	1	124.0464885	0.691903601
chr1_15447669	1	124.0464895	0.691932908
chr1_15452425	1	124.0464905	0.691962213
chr1_15446907	1	124.0464915	0.691991516
chr1_15630037	1	124.0967286	0.473026762
chr1_15673110	1	124.1446983	0.38621548
chr1_15757461	1	124.1833854	0.101817576
chr1_15672718	1	124.1833864	0.101813588
chr1_15755622	1	124.1833874	0.1018096
chr1_15672902	1	124.1833884	0.101805612
chr1_15633737	1	124.1833894	0.101801625
chr1_15657247	1	124.1833904	0.101797637
chr1_15672987	1	124.1833914	0.10179365
chr1_15755210	1	124.1833924	0.101789663
chr1_15633755	1	124.1833934	0.101785676
chr1_15752296	1	124.1833944	0.10178169
chr1_15754995	1	124.1833954	0.101777703
chr1_15672926	1	124.1833964	0.101773717
chr1_15670284	1	124.1833974	0.101769731
chr1_15757386	1	124.2159204	0.057314688
chr1_15788267	1	124.2159214	0.057316159
chr1_15809650	1	124.2483215	0.093561673
chr1_15820517	1	124.2671161	0.051952701
chr1_15836866	1	124.2923624	0.011100024
chr1_15907424	1	124.3393891	0.111694003
chr1_15907750	1	124.3393901	0.111697764
chr1_15930846	1	124.3393911	0.136525935
chr1_15908968	1	124.3393921	0.136527299
chr1_15978807	1	124.3437937	0.2509756
chr1_15985517	1	124.366899	0.467358675
chr1_16031157	1	124.3669	0.467367881
chr1_16092862	1	124.366901	0.467377088
chr1_16031064	1	124.366902	0.467386294
chr1_16078904	1	124.4789367	0.829614949
chr1_16148326	1	124.4966677	0.796723946
chr1_16092698	1	124.4966687	0.796724026
chr1_16235692	1	124.9154551	0.841065059
chr1_16244410	1	125.3655223	0.754490654
chr1_16300497	1	125.3655233	0.75449039
chr1_16307118	1	125.3655243	0.750481281
chr1_16297930	1	125.3655253	0.746480174
chr1_16307120	1	125.3655263	0.742488468
chr1_16262754	1	125.381983	0.605131886
chr1_16636382	1	125.3921965	0.536054332
chr1_16408266	1	125.3921975	0.536048446
chr1_16636681	1	125.3921985	0.536042558
chr1_16630218	1	125.3921995	0.536019597
chr1_16485864	1	125.3922005	0.536013709
chr1_16631409	1	125.3922015	0.536007823
chr1_16636284	1	125.3922025	0.536012717
chr1_16636331	1	125.3922035	0.536006832
chr1_16760539	1	125.3922045	0.536000946
chr1_16727180	1	125.3922055	0.535988762
chr1_16728472	1	125.3972783	0.478012142
chr1_16755559	1	125.3972793	0.478005686
chr1_16728095	1	125.3972803	0.47799923
chr1_16485843	1	125.4203396	0.419783548
chr1_16486110	1	125.4203406	0.419785362
chr1_16770533	1	125.4248815	0.425073549
chr1_16777176	1	125.4248825	0.425074726
chr1_16763921	1	125.4248835	0.425075903
chr1_16786577	1	125.5899214	0.671729643
chr1_16786833	1	126.3139631	0.822903277
chr1_16786889	1	127.0540336	0.822911262
chr1_16791177	1	127.8140879	0.840221096
chr1_16816924	1	128.0713489	0.684247331
chr1_16829164	1	128.0745581	0.764772714
